matrix,rows,cols,nonzeros,symmetrize,blocking_algo,tau,row_block_size,col_block_size,use_pattern,sim_use_groups,sim_measure,reorder,exp_name,b_cols,warmup,exp_repetitions,multiplication_algo,n_streams,time_to_block,time_to_merge,time_to_compare,VBR_nzcount,VBR_nzblocks_count,VBR_average_height,VBR_longest_row,merge_counter,comparison_counter,average_merge_tau,average_row_distance,avg_time_multiply,std_time_multiply,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0020.el,8192,8192,134217,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.486938,1.414214,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0050.el,8192,8192,335544,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.415392,0.000000,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0050.el,8192,8192,335544,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,2.669891,0.000000,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0100.el,8192,8192,671088,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.771808,0.000000,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0100.el,8192,8192,671088,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,5.239133,0.000000,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0200.el,8192,8192,1342177,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.491661,0.000000,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0200.el,8192,8192,1342177,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,10.144762,2.000000,
../SPARTA_datasets/uniform_sets/uniform_1024x1024_0002.el,1014,1015,209,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.177421,0.000000,
../SPARTA_datasets/uniform_sets/uniform_1024x1024_0002.el,1014,1015,209,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.175648,0.000000,
../SPARTA_datasets/uniform_sets/uniform_1024x1024_0050.el,1024,1024,5242,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.188461,0.000000,
