matrix,rows,cols,nonzeros,symmetrize,blocking_algo,tau,row_block_size,col_block_size,use_pattern,sim_use_groups,sim_measure,reorder,exp_name,b_cols,warmup,exp_repetitions,multiplication_algo,n_streams,time_to_block,time_to_merge,time_to_compare,VBR_nzcount,VBR_nzblocks_count,VBR_average_height,VBR_longest_row,merge_counter,comparison_counter,average_merge_tau,average_row_distance,avg_time_multiply,std_time_multiply,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,3,0.500000,3,3,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_4096_e_CSR,4096,1,5,2,4,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,3.629050,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,1024,1024,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_4096_e_CUTLASS_BELLPACK,4096,1,5,8,4,0.000000,0.000000,0.000000,67076096,64,1023.500000,8,0,0,0.000000,0.000000,2.619891,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,3,0.500000,3,3,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_4096_e_CUTLASS_GEMM,4096,1,5,9,4,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,2.493549,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,3,0.500000,3,3,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_4096_e_GEMM,4096,1,5,1,4,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.055949,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,1024,1024,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_512_e_BCSR_no_reord,512,1,5,6,4,0.000000,0.000000,0.000000,67076096,64,1023.500000,8,0,0,0.000000,0.000000,0.186432,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.001000,1024,1024,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_512_e_BCSR_reord,512,1,5,6,4,326922.000000,6196.000000,326234.000000,63930368,61,1023.475403,8,949,31401,0.000014,2287.164307,0.157171,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,1024,1024,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_512_e_BELLPACK_no_block,512,1,5,3,4,0.000000,0.000000,0.000000,67076096,64,1023.500000,8,0,0,0.000000,0.000000,0.533914,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,3,0.500000,3,3,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_512_e_CSR,512,1,5,2,4,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.430835,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,1024,1024,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_512_e_CUTLASS_BELLPACK,512,1,5,8,4,0.000000,0.000000,0.000000,67076096,64,1023.500000,8,0,0,0.000000,0.000000,0.544032,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,3,0.500000,3,3,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_512_e_CUTLASS_GEMM,512,1,5,9,4,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.549478,0.000000,
