exp_name,input_type,input_source,reorder_algorithm,rows,cols,total_nonzeros,input_blocks_density,input_entries_density,input_block_size,algo_block_size,epsilon,scramble,VBS_avg_nzblock_height,VBS_avg_nzblock_height_error,VBS_total_nonzeros,VBS_total_nonzeros_error,VBS_block_rows,VBS_block_rows_error,VBS_nz_blocks,VBS_nz_blocks_error,VBS_min_block_H,VBS_min_block_H_error,VBS_max_block_H,VBS_max_block_H_error,
rows:,23133,,cols:,23133
default,2,data/real-graphs/CA-CondMat.txt,saad,23133,23133,186936,0.500000,0.500000,4,32,0.450000,3,2.940571,0.000000,11226590.000000,0.000000,9634.000000,0.000000,119318.000000,0.000000,1.000000,0.000000,31.000000,0.000000,
exp_name,input_type,input_source,reorder_algorithm,rows,cols,total_nonzeros,input_blocks_density,input_entries_density,input_block_size,algo_block_size,epsilon,scramble,VBS_avg_nzblock_height,VBS_avg_nzblock_height_error,VBS_total_nonzeros,VBS_total_nonzeros_error,VBS_block_rows,VBS_block_rows_error,VBS_nz_blocks,VBS_nz_blocks_error,VBS_min_block_H,VBS_min_block_H_error,VBS_max_block_H,VBS_max_block_H_error,
rows:,23133,,cols:,23133
default,2,data/real-graphs/CA-CondMat.txt,saad,23133,23133,186936,0.500000,0.500000,4,64,0.450000,1,2.946817,0.000000,21362042.000000,0.000000,9600.000000,0.000000,113364.000000,0.000000,1.000000,0.000000,30.000000,0.000000,
exp_name,input_type,input_source,reorder_algorithm,rows,cols,total_nonzeros,input_blocks_density,input_entries_density,input_block_size,algo_block_size,epsilon,scramble,VBS_avg_nzblock_height,VBS_avg_nzblock_height_error,VBS_total_nonzeros,VBS_total_nonzeros_error,VBS_block_rows,VBS_block_rows_error,VBS_nz_blocks,VBS_nz_blocks_error,VBS_min_block_H,VBS_min_block_H_error,VBS_max_block_H,VBS_max_block_H_error,
rows:,23133,,cols:,23133
default,2,data/real-graphs/CA-CondMat.txt,saad,23133,23133,186936,0.500000,0.500000,4,64,0.450000,3,2.933203,0.000000,21906238.000000,0.000000,9634.000000,0.000000,116757.000000,0.000000,1.000000,0.000000,31.000000,0.000000,
exp_name,input_type,input_source,reorder_algorithm,rows,cols,total_nonzeros,input_blocks_density,input_entries_density,input_block_size,algo_block_size,epsilon,scramble,VBS_avg_nzblock_height,VBS_avg_nzblock_height_error,VBS_total_nonzeros,VBS_total_nonzeros_error,VBS_block_rows,VBS_block_rows_error,VBS_nz_blocks,VBS_nz_blocks_error,VBS_min_block_H,VBS_min_block_H_error,VBS_max_block_H,VBS_max_block_H_error,
rows:,23133,,cols:,23133
default,2,data/real-graphs/CA-CondMat.txt,saad,23133,23133,186936,0.500000,0.500000,4,128,0.450000,1,2.931791,0.000000,40627896.000000,0.000000,9600.000000,0.000000,108387.000000,0.000000,1.000000,0.000000,30.000000,0.000000,
