exp_name,input_type,input_source,rows,cols,B_cols,B_density,total_nonzeros,input_blocks_density,input_entries_density,input_block_size,reorder_algorithm,algo_block_size,epsilon,similarity_func,hierarchic_merge,merge_limit,scramble,Warmup,Repetitions,Algorithm,VBS_avg_nzblock_height,VBS_avg_nzblock_height_error,VBS_total_nonzeros,VBS_total_nonzeros_error,VBS_block_rows,VBS_block_rows_error,VBS_nz_blocks,VBS_nz_blocks_error,VBS_min_block_H,VBS_min_block_H_error,VBS_max_block_H,VBS_max_block_H_error,avg_skipped,avg_comparisons,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.350000,jaccard,1,-1.000000,1,0,1,-1,2.196743,0.000000,207232.000000,0.000000,536.000000,0.000000,1474.000000,0.000000,1.000000,0.000000,410.000000,0.000000,6103.000000,288212.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.350000,jaccard,1,0.000000,1,0,1,-1,24.099264,0.000000,419520.000000,0.000000,95.000000,0.000000,272.000000,0.000000,1.000000,0.000000,410.000000,0.000000,0.000000,46572.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.350000,jaccard,1,0.250000,1,0,1,-1,1.902056,0.000000,201344.000000,0.000000,596.000000,0.000000,1654.000000,0.000000,1.000000,0.000000,410.000000,0.000000,6600.000000,306556.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.350000,jaccard,1,0.500000,1,0,1,-1,3.200189,0.000000,216896.000000,0.000000,381.000000,0.000000,1059.000000,0.000000,1.000000,0.000000,410.000000,0.000000,4651.000000,209636.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.350000,jaccard,1,0.750000,1,0,1,-1,4.093349,0.000000,224512.000000,0.000000,333.000000,0.000000,857.000000,0.000000,1.000000,0.000000,410.000000,0.000000,4278.000000,200609.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.350000,jaccard,1,1.000000,1,0,1,-1,10.485261,0.000000,295936.000000,0.000000,136.000000,0.000000,441.000000,0.000000,1.000000,0.000000,410.000000,0.000000,1336.000000,80099.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.350000,jaccard,1,2.000000,1,0,1,-1,15.531250,0.000000,349888.000000,0.000000,108.000000,0.000000,352.000000,0.000000,1.000000,0.000000,410.000000,0.000000,665.000000,62481.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.350000,jaccard,1,-1.000000,1,0,1,-1,31.052382,0.000000,417344.000000,0.000000,79.000000,0.000000,210.000000,0.000000,1.000000,0.000000,121.000000,0.000000,3111.000000,89063.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.350000,jaccard,1,0.000000,1,0,1,-1,66.736839,0.000000,568064.000000,0.000000,39.000000,0.000000,133.000000,0.000000,1.000000,0.000000,185.000000,0.000000,0.000000,31883.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.350000,jaccard,1,0.250000,1,0,1,-1,26.398375,0.000000,415616.000000,0.000000,90.000000,0.000000,246.000000,0.000000,1.000000,0.000000,121.000000,0.000000,3877.000000,101302.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.350000,jaccard,1,0.500000,1,0,1,-1,40.674999,0.000000,416512.000000,0.000000,62.000000,0.000000,160.000000,0.000000,1.000000,0.000000,121.000000,0.000000,1255.000000,65359.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.350000,jaccard,1,0.750000,1,0,1,-1,43.496773,0.000000,431488.000000,0.000000,61.000000,0.000000,155.000000,0.000000,1.000000,0.000000,122.000000,0.000000,1076.000000,62792.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.350000,jaccard,1,1.000000,1,0,1,-1,54.396946,0.000000,456064.000000,0.000000,43.000000,0.000000,131.000000,0.000000,1.000000,0.000000,126.000000,0.000000,736.000000,41989.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.350000,jaccard,1,2.000000,1,0,1,-1,58.480915,0.000000,490304.000000,0.000000,41.000000,0.000000,131.000000,0.000000,1.000000,0.000000,128.000000,0.000000,153.000000,35545.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.350000,jaccard,1,-1.000000,1,0,1,-1,62.769230,0.000000,417792.000000,0.000000,32.000000,0.000000,104.000000,0.000000,1.000000,0.000000,128.000000,0.000000,322.000000,33119.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.350000,jaccard,1,0.000000,1,0,1,-1,78.451614,0.000000,466944.000000,0.000000,26.000000,0.000000,93.000000,0.000000,64.000000,0.000000,128.000000,0.000000,0.000000,26406.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.350000,jaccard,1,0.250000,1,0,1,-1,62.769230,0.000000,417792.000000,0.000000,32.000000,0.000000,104.000000,0.000000,1.000000,0.000000,128.000000,0.000000,322.000000,33119.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.350000,jaccard,1,0.500000,1,0,1,-1,64.633667,0.000000,417792.000000,0.000000,31.000000,0.000000,101.000000,0.000000,64.000000,0.000000,128.000000,0.000000,259.000000,32225.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.350000,jaccard,1,0.750000,1,0,1,-1,67.878784,0.000000,430080.000000,0.000000,30.000000,0.000000,99.000000,0.000000,64.000000,0.000000,128.000000,0.000000,194.000000,31842.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.350000,jaccard,1,1.000000,1,0,1,-1,71.680000,0.000000,458752.000000,0.000000,27.000000,0.000000,100.000000,0.000000,63.000000,0.000000,128.000000,0.000000,63.000000,26909.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.350000,jaccard,1,2.000000,1,0,1,-1,78.451614,0.000000,466944.000000,0.000000,26.000000,0.000000,93.000000,0.000000,64.000000,0.000000,128.000000,0.000000,0.000000,26406.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.350000,jaccard,1,-1.000000,1,0,1,-1,64.633667,0.000000,417792.000000,0.000000,31.000000,0.000000,101.000000,0.000000,64.000000,0.000000,128.000000,0.000000,256.000000,32225.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.350000,jaccard,1,0.000000,1,0,1,-1,72.000000,0.000000,442368.000000,0.000000,27.000000,0.000000,96.000000,0.000000,64.000000,0.000000,128.000000,0.000000,0.000000,26917.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.350000,jaccard,1,0.250000,1,0,1,-1,64.633667,0.000000,417792.000000,0.000000,31.000000,0.000000,101.000000,0.000000,64.000000,0.000000,128.000000,0.000000,256.000000,32225.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.350000,jaccard,1,0.500000,1,0,1,-1,64.633667,0.000000,417792.000000,0.000000,31.000000,0.000000,101.000000,0.000000,64.000000,0.000000,128.000000,0.000000,256.000000,32225.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.350000,jaccard,1,0.750000,1,0,1,-1,67.878784,0.000000,430080.000000,0.000000,30.000000,0.000000,99.000000,0.000000,64.000000,0.000000,128.000000,0.000000,192.000000,31842.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.350000,jaccard,1,1.000000,1,0,1,-1,72.000000,0.000000,442368.000000,0.000000,27.000000,0.000000,96.000000,0.000000,64.000000,0.000000,128.000000,0.000000,0.000000,26917.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.350000,jaccard,1,2.000000,1,0,1,-1,72.000000,0.000000,442368.000000,0.000000,27.000000,0.000000,96.000000,0.000000,64.000000,0.000000,128.000000,0.000000,0.000000,26917.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,-1.000000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,0.000000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,0.250000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,0.500000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,0.750000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,1.000000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,2.000000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,2050,0.010000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,-1.000000,1,0,1,-1,61.299999,0.000000,39232.000000,0.000000,11.000000,0.000000,10.000000,0.000000,58.000000,0.000000,1435.000000,0.000000,0.000000,3957.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,2050,0.010000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,0.000000,1,0,1,-1,61.299999,0.000000,39232.000000,0.000000,11.000000,0.000000,10.000000,0.000000,58.000000,0.000000,1435.000000,0.000000,0.000000,3957.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,2050,0.010000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,0.250000,1,0,1,-1,61.299999,0.000000,39232.000000,0.000000,11.000000,0.000000,10.000000,0.000000,58.000000,0.000000,1435.000000,0.000000,0.000000,3957.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,2050,0.010000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,0.500000,1,0,1,-1,61.299999,0.000000,39232.000000,0.000000,11.000000,0.000000,10.000000,0.000000,58.000000,0.000000,1435.000000,0.000000,0.000000,3957.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,2050,0.010000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,0.750000,1,0,1,-1,61.299999,0.000000,39232.000000,0.000000,11.000000,0.000000,10.000000,0.000000,58.000000,0.000000,1435.000000,0.000000,0.000000,3957.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,2050,0.010000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,1.000000,1,0,1,-1,61.299999,0.000000,39232.000000,0.000000,11.000000,0.000000,10.000000,0.000000,58.000000,0.000000,1435.000000,0.000000,0.000000,3957.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,2050,0.010000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,2.000000,1,0,1,-1,61.299999,0.000000,39232.000000,0.000000,11.000000,0.000000,10.000000,0.000000,58.000000,0.000000,1435.000000,0.000000,0.000000,3957.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4100,0.010000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,-1.000000,1,0,1,-1,63.900002,0.000000,40896.000000,0.000000,11.000000,0.000000,10.000000,0.000000,63.000000,0.000000,1409.000000,0.000000,0.000000,4144.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4100,0.010000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,0.000000,1,0,1,-1,63.900002,0.000000,40896.000000,0.000000,11.000000,0.000000,10.000000,0.000000,63.000000,0.000000,1409.000000,0.000000,0.000000,4144.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4100,0.010000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,0.250000,1,0,1,-1,63.900002,0.000000,40896.000000,0.000000,11.000000,0.000000,10.000000,0.000000,63.000000,0.000000,1409.000000,0.000000,0.000000,4144.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4100,0.010000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,0.500000,1,0,1,-1,63.900002,0.000000,40896.000000,0.000000,11.000000,0.000000,10.000000,0.000000,63.000000,0.000000,1409.000000,0.000000,0.000000,4144.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4100,0.010000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,0.750000,1,0,1,-1,63.900002,0.000000,40896.000000,0.000000,11.000000,0.000000,10.000000,0.000000,63.000000,0.000000,1409.000000,0.000000,0.000000,4144.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4100,0.010000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,1.000000,1,0,1,-1,63.900002,0.000000,40896.000000,0.000000,11.000000,0.000000,10.000000,0.000000,63.000000,0.000000,1409.000000,0.000000,0.000000,4144.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4100,0.010000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,2.000000,1,0,1,-1,63.900002,0.000000,40896.000000,0.000000,11.000000,0.000000,10.000000,0.000000,63.000000,0.000000,1409.000000,0.000000,0.000000,4144.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,8200,0.010000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,-1.000000,1,0,1,-1,64.000000,0.000000,40960.000000,0.000000,11.000000,0.000000,10.000000,0.000000,64.000000,0.000000,1408.000000,0.000000,0.000000,4150.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,8200,0.010000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,0.000000,1,0,1,-1,64.000000,0.000000,40960.000000,0.000000,11.000000,0.000000,10.000000,0.000000,64.000000,0.000000,1408.000000,0.000000,0.000000,4150.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,8200,0.010000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,0.250000,1,0,1,-1,64.000000,0.000000,40960.000000,0.000000,11.000000,0.000000,10.000000,0.000000,64.000000,0.000000,1408.000000,0.000000,0.000000,4150.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,8200,0.010000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,0.500000,1,0,1,-1,64.000000,0.000000,40960.000000,0.000000,11.000000,0.000000,10.000000,0.000000,64.000000,0.000000,1408.000000,0.000000,0.000000,4150.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,8200,0.010000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,0.750000,1,0,1,-1,64.000000,0.000000,40960.000000,0.000000,11.000000,0.000000,10.000000,0.000000,64.000000,0.000000,1408.000000,0.000000,0.000000,4150.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,8200,0.010000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,1.000000,1,0,1,-1,64.000000,0.000000,40960.000000,0.000000,11.000000,0.000000,10.000000,0.000000,64.000000,0.000000,1408.000000,0.000000,0.000000,4150.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,8200,0.010000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,2.000000,1,0,1,-1,64.000000,0.000000,40960.000000,0.000000,11.000000,0.000000,10.000000,0.000000,64.000000,0.000000,1408.000000,0.000000,0.000000,4150.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,-1.000000,1,0,1,-1,2.196743,0.000000,207232.000000,0.000000,536.000000,0.000000,1474.000000,0.000000,1.000000,0.000000,410.000000,0.000000,5383.000000,288212.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,0.000000,1,0,1,-1,20.940001,0.000000,402048.000000,0.000000,99.000000,0.000000,300.000000,0.000000,1.000000,0.000000,410.000000,0.000000,0.000000,49967.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,0.250000,1,0,1,-1,1.847066,0.000000,199424.000000,0.000000,608.000000,0.000000,1687.000000,0.000000,1.000000,0.000000,410.000000,0.000000,5768.000000,309365.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,0.500000,1,0,1,-1,3.200189,0.000000,216896.000000,0.000000,381.000000,0.000000,1059.000000,0.000000,1.000000,0.000000,410.000000,0.000000,3961.000000,209636.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,0.750000,1,0,1,-1,3.997704,0.000000,222848.000000,0.000000,338.000000,0.000000,871.000000,0.000000,1.000000,0.000000,410.000000,0.000000,3785.000000,201998.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,1.000000,1,0,1,-1,9.861172,0.000000,290944.000000,0.000000,141.000000,0.000000,461.000000,0.000000,1.000000,0.000000,410.000000,0.000000,929.000000,80645.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,4182,0.100000,0.010000,64,saad_blocks,64,0.400000,jaccard,1,2.000000,1,0,1,-1,14.223684,0.000000,345920.000000,0.000000,115.000000,0.000000,380.000000,0.000000,1.000000,0.000000,410.000000,0.000000,523.000000,65420.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,-1.000000,1,0,1,-1,30.631578,0.000000,409728.000000,0.000000,81.000000,0.000000,209.000000,0.000000,1.000000,0.000000,121.000000,0.000000,2737.000000,89462.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,0.000000,1,0,1,-1,56.069229,0.000000,466496.000000,0.000000,43.000000,0.000000,130.000000,0.000000,1.000000,0.000000,130.000000,0.000000,0.000000,34151.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,0.250000,1,0,1,-1,25.602409,0.000000,408000.000000,0.000000,93.000000,0.000000,249.000000,0.000000,1.000000,0.000000,121.000000,0.000000,3555.000000,102820.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,0.500000,1,0,1,-1,39.231709,0.000000,411776.000000,0.000000,64.000000,0.000000,164.000000,0.000000,1.000000,0.000000,121.000000,0.000000,970.000000,66143.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,0.750000,1,0,1,-1,40.465408,0.000000,411776.000000,0.000000,63.000000,0.000000,159.000000,0.000000,1.000000,0.000000,121.000000,0.000000,912.000000,64431.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,1.000000,1,0,1,-1,49.449276,0.000000,436736.000000,0.000000,46.000000,0.000000,138.000000,0.000000,1.000000,0.000000,126.000000,0.000000,476.000000,43678.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,20910,0.100000,0.050000,64,saad_blocks,64,0.400000,jaccard,1,2.000000,1,0,1,-1,51.014927,0.000000,437504.000000,0.000000,45.000000,0.000000,134.000000,0.000000,1.000000,0.000000,126.000000,0.000000,12.000000,37856.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,-1.000000,1,0,1,-1,62.769230,0.000000,417792.000000,0.000000,32.000000,0.000000,104.000000,0.000000,1.000000,0.000000,128.000000,0.000000,255.000000,33119.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,0.000000,1,0,1,-1,68.571426,0.000000,430080.000000,0.000000,28.000000,0.000000,98.000000,0.000000,64.000000,0.000000,128.000000,0.000000,0.000000,27300.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,0.250000,1,0,1,-1,62.769230,0.000000,417792.000000,0.000000,32.000000,0.000000,104.000000,0.000000,1.000000,0.000000,128.000000,0.000000,255.000000,33119.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,0.500000,1,0,1,-1,64.633667,0.000000,417792.000000,0.000000,31.000000,0.000000,101.000000,0.000000,64.000000,0.000000,128.000000,0.000000,192.000000,32225.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,0.750000,1,0,1,-1,64.633667,0.000000,417792.000000,0.000000,31.000000,0.000000,101.000000,0.000000,64.000000,0.000000,128.000000,0.000000,192.000000,32225.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,1.000000,1,0,1,-1,68.571426,0.000000,430080.000000,0.000000,28.000000,0.000000,98.000000,0.000000,64.000000,0.000000,128.000000,0.000000,0.000000,27300.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,41820,0.100000,0.100000,64,saad_blocks,64,0.400000,jaccard,1,2.000000,1,0,1,-1,68.571426,0.000000,430080.000000,0.000000,28.000000,0.000000,98.000000,0.000000,64.000000,0.000000,128.000000,0.000000,0.000000,27300.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,-1.000000,1,0,1,-1,64.633667,0.000000,417792.000000,0.000000,31.000000,0.000000,101.000000,0.000000,64.000000,0.000000,128.000000,0.000000,192.000000,32225.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,0.000000,1,0,1,-1,68.571426,0.000000,430080.000000,0.000000,28.000000,0.000000,98.000000,0.000000,64.000000,0.000000,128.000000,0.000000,0.000000,27300.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,0.250000,1,0,1,-1,64.633667,0.000000,417792.000000,0.000000,31.000000,0.000000,101.000000,0.000000,64.000000,0.000000,128.000000,0.000000,192.000000,32225.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,0.500000,1,0,1,-1,64.633667,0.000000,417792.000000,0.000000,31.000000,0.000000,101.000000,0.000000,64.000000,0.000000,128.000000,0.000000,192.000000,32225.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,0.750000,1,0,1,-1,64.633667,0.000000,417792.000000,0.000000,31.000000,0.000000,101.000000,0.000000,64.000000,0.000000,128.000000,0.000000,192.000000,32225.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,1.000000,1,0,1,-1,68.571426,0.000000,430080.000000,0.000000,28.000000,0.000000,98.000000,0.000000,64.000000,0.000000,128.000000,0.000000,0.000000,27300.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,83640,0.100000,0.200000,64,saad_blocks,64,0.400000,jaccard,1,2.000000,1,0,1,-1,68.571426,0.000000,430080.000000,0.000000,28.000000,0.000000,98.000000,0.000000,64.000000,0.000000,128.000000,0.000000,0.000000,27300.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.450000,jaccard,1,-1.000000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.450000,jaccard,1,0.000000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.450000,jaccard,1,0.250000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.450000,jaccard,1,0.500000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.450000,jaccard,1,0.750000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.450000,jaccard,1,1.000000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,410,0.010000,0.010000,64,saad_blocks,64,0.450000,jaccard,1,2.000000,1,0,1,-1,30.000000,0.000000,19200.000000,0.000000,11.000000,0.000000,10.000000,0.000000,26.000000,0.000000,1748.000000,0.000000,0.000000,1878.000000,
default,4,NO_INPUT,2048,2048,5,1.000000,2050,0.010000,0.050000,64,saad_blocks,64,0.450000,jaccard,1,-1.000000,1,0,1,-1,61.299999,0.000000,39232.000000,0.000000,11.000000,0.000000,10.000000,0.000000,58.000000,0.000000,1435.000000,0.000000,0.000000,3957.000000,
